1UserName,2TopicID,3DocID,4ThreadID,5Parent,6Children,7Text
海中的沙粒,0,4,3785633136833486,3,,舆情监测
北大新媒体,0,0,3786630944709075,-1,"1,5,6,9,10",【来自星星的维基百科】近日，法国工程系学生 Owen Cornec 觉得网页链接式的百科太乏味了，于是将维基变成星系！在WikiGalaxy 里，词条不再是链接，而是化身为一颗颗“星星”，相关联的“星星”还会连线，组成星座般的图形，最后形成一整个星系。点击http://t.cn/RzhY9Du看看吧！http://t.cn/Rzjrha0
社会网络与数据挖掘,0,1,3786630944709075,0,"2,3,4",很赞的可视化知识图谱！
夢囈少女小甘草,0,2,3786630944709075,1,,超美！！！
鱼小妞长蘑菇,0,3,3786630944709075,1,,[good]
集智科学家,0,4,3786630944709075,1,,厉害，这是浏览器实时渲染的吗？
LNDDYL,0,5,3786630944709075,0,,轉發微博
彭兰,0,6,3786630944709075,0,"7,8",转发微博
黄油面包咖喱汤,0,7,3786630944709075,6,,这个知识图谱很酷炫
面包汤和猫咪的好天气,0,8,3786630944709075,6,,好漂亮[花心][花心][花心]可惜我自己的信息图表怎么都做不出来这种样纸[伤心]
HappyPlankton,0,9,3786630944709075,0,,[震惊]
刘庆霞_NJU,0,10,3786630944709075,0,,界面有点像Stellarium，好酷
果壳网,0,0,3786963016228839,-1,"1,7,8",【媒体不实报道，根源在高校新闻中心】媒体夸大报道科学研究成果，也许你已经见怪不怪了。但一项新研究表明，研究者所在高校的新闻中心才是夸张报道的源头。科学家分析了20所英国著名大学2011年发布的新闻稿，将其与原始论文进行对比，发现三种不同的夸大方法：http://t.cn/RzTxDsN
社会网络与数据挖掘,0,1,3786963016228839,0,"2,3,5,6",一旦涉及名利，把关人自律性便会下降，此时他律就该介入。
月微毫月,0,2,3786963016228839,1,,@我要睡懒觉_
qincaiboai,0,3,3786963016228839,1,4,@尹_嘉_辉 媒体人切记真实报道，我相信你不会成为标题党
尹_嘉_辉,0,4,3786963016228839,3,,一定不会！因为我已经不准备做新闻报道了。就算做，也不会标题党！请放心！
博州发布,0,5,3786963016228839,1,,#博州短评# 三人成虎，不是今天才有的成语。
鸿源医馆,0,6,3786963016228839,1,,大数据，就是人性的基本面。
Conxz,0,7,3786963016228839,0,,想起@Synge 推的一篇博文，新闻记者报道fMRI研究结果指南 http://t.cn/RzT8VuX
生物观察,0,8,3786963016228839,0,,不懂+虚荣
百度新闻,0,0,3787257451987477,-1,"1,10,16,17,18",为了纪念南京大屠杀，一名dota2玩家冲到第一名。
看看新闻网,0,1,3787257451987477,0,2,[挖鼻屎]这个ID…
0小愚,0,2,3787257451987477,1,3,我DOTA玩家就是牛逼[doge]
四包叔叔,0,3,3787257451987477,2,4,！！！
精神污染君,0,4,3787257451987477,3,"5,6,9",！！！
断鸿声远朝天阙,0,5,3787257451987477,4,,抢了爷的排名[悲伤]
糗事大百科,0,6,3787257451987477,4,7,！！！
然后下面就没了,0,7,3787257451987477,6,8,屌…
这个大晶很Rock,0,8,3787257451987477,7,,帅帅的！！
宫保人丁,0,9,3787257451987477,4,,游戏救国
Vista看天下,0,10,3787257451987477,0,"11,12,13,14,15",这个ID····
中大Din,0,11,3787257451987477,10,,......
这位以太太,0,12,3787257451987477,10,,我去[笑cry]
景致与良辰,0,13,3787257451987477,10,,赞一个。。。
桧川无良,0,14,3787257451987477,10,,………………
Zzzzzzzzzzby,0,15,3787257451987477,10,,LOL榜样！??
王源强健的二头肌,0,16,3787257451987477,0,,看到这个，我不得不转！壮哉！
擦地少女爱撸L,0,17,3787257451987477,0,,壮哉我大中国！
baixiaorou,0,18,3787257451987477,0,,Q Q！
全球头条新闻事件,0,0,3788010736898661,-1,"1,2,3",#一张图告诉你成龙不怕受伤的秘密#龙须面们（对不起我想说的是龙粉）都知道，成龙从出道到现在每拍一次电影必然使劲拼命、追求完美、巨勇敢、巨激情、巨专注、巨执着……！可是你造其中的原因吗？？？？戳图！
HIT5顶贴_未央,0,1,3788010736898661,0,,因为小房子
小雏菊的思念,0,2,3788010736898661,0,,大哥也不是那么容易当啊[噢耶]
成功没,0,3,3788010736898661,0,,志高空调？
社会网络与数据挖掘,0,0,3788416476585118,-1,"1,3,5,6,7,8,12",当世界地图重新组合，会变成中国的十二生肖，戳图看看像么？
我就是个画地图的,0,1,3788416476585118,0,2,挺酷炫的。
列山耕莱,0,2,3788416476585118,1,,牛逼爆表！
图表新闻,0,3,3788416476585118,0,4,转发微博
花田半亩-MrDu,0,4,3788416476585118,3,,太有创意了。
neo龙年大吉,0,5,3788416476585118,0,,[good]
鱼遇语,0,6,3788416476585118,0,,炫酷[鼓掌]
陈默之升,0,7,3788416476585118,0,,牛逼！！！
199IT-互联网数据中心,0,8,3788416476585118,0,"9,10,11",还能这么玩……
蓬蓬仙儿,0,9,3788416476585118,8,,[赞][赞]
清晨第一个想到的也是你,0,10,3788416476585118,8,,别说…还真是@circle_ee
ZhangRXiang,0,11,3788416476585118,8,,简直就是神人啊
逍遥八爪鱼,0,12,3788416476585118,0,,有创意，[赞]
社会网络与数据挖掘,0,0,3788732660362354,-1,"1,2,3",理科森和文科僧不同的表白方式：鲁迅：“我心里有两个人，一个是你，另一个也是你。”#爱因斯坦#却会说：“万物都是相对的，但我对你的心，是绝对的。”
山东大学哲社学院研究生会,0,1,3788732660362354,0,,#思维不同，爱是一样#
没话寻话,0,2,3788732660362354,0,,不务正业[偷笑]
Grace_Jie,0,3,3788732660362354,0,4,天下同归而殊涂，一致而百虑
来雪616,0,4,3788732660362354,3,,好哲学耶
社会网络与数据挖掘,0,0,3789443825149152,-1,"1,3,6,7",#达尔文进化奖#得主性别分布：88.7%为男性！[泪]
奇奇o_o,0,1,3789443825149152,0,2,第一个是一个悲伤的故事啊 [doge]
戴尔的戴,0,2,3789443825149152,1,,确实都为进化做出了贡献。。。
ArcGIS中国培训中心,0,3,3789443825149152,0,"4,5",#达尔文进化奖# 看完你醉了么？@或与非HiGIS @沐沐小馋猫HIGIS @或与非HiGIS
沐沐小馋猫HIGIS,0,4,3789443825149152,3,,[偷乐]村长好像各项条件都符合啊
六人行没准儿有亲属,0,5,3789443825149152,3,,。。太棒了。。
向Mao主席保证,0,6,3789443825149152,0,,阿弥陀佛
cccres,0,7,3789443825149152,0,8,转发微博.
王二兄弟,0,8,3789443825149152,7,,能说伟大吗？[害羞]
全球头条新闻事件,0,0,3790498315164968,-1,"1,2,3,4,5",【收藏！超实用感冒防治指南】冬天是感冒的高发季，最近小编身边也有好多小伙伴“中招”了。虽然普通人一生平均感冒200次，但能少一次总是好的！哪些方法能预防感冒？感冒后应该怎么做？关于感冒有哪些不为人知的真相？九图学习超实用感冒防治指南，防治结合才能健康过冬。为了不“中招”，转起来！
那晚她很猛,0,1,3790498315164968,0,,【预防感冒的15个方法】
殒酱,0,2,3790498315164968,0,,大家健康。[心]
一中生日祝福,0,3,3790498315164968,0,,完美中招[生病][悲伤]
痞子的等待,0,4,3790498315164968,0,,g℃et
小林灬老公,0,5,3790498315164968,0,,青春观察站寒冷时节，注意保暖，各位青团！
中国艺术品鉴,0,0,3790945813833790,-1,"1,9,15,16,17",【玩儿次大的！冰逸之云中作画】冰逸“云中作画”的灵感来自于哲学家海德格尔的理论：“人的本质悬置在人的自由之中”；她认为要进入“悬置”的体验，则需要在云中、在自然中创作，这就是人类最本质的梦想——超越重力。[good]@冰逸创意 （分享自 @新浪新闻） http://t.cn/Rzkw6v8 
冰逸创意,0,1,3790945813833790,0,"2,3,5,6,8",我想让天空 河流 花朵 尘埃 在人世间漂浮相伴
heureuxment,0,2,3790945813833790,1,,"让我想起比尔维奥拉的video,液体，重力，漂浮，定力"
_乌丸妃路_,0,3,3790945813833790,1,4,[赞]超越引力
丶颖孒,0,4,3790945813833790,3,,作品酒窖悬置[疑问]
王艾华死了,0,5,3790945813833790,1,,让人印象深刻！
王念孟,0,6,3790945813833790,1,7,转发微博
Renzo神龟,0,7,3790945813833790,6,,[酷]恐高的艺术家是做不出来的
孙小W君,0,8,3790945813833790,1,,[花心][心]
全球头条新闻事件,0,9,3790945813833790,0,"10,11,12,13,14",我想让星空、山川、河流“主宰”我的生命[转发][转发]
织本雪丽,0,10,3790945813833790,9,,棒棒哒、、
妩媚姑娘浪,0,11,3790945813833790,9,,平安夜平安，圣诞节快乐！
全球青年领导力,0,12,3790945813833790,9,,冰逸之云中作画[赞]
淑绚,0,13,3790945813833790,9,,那个床的照片很想以前老家房间的样子
王玉aaa,0,14,3790945813833790,9,,好别情雅致啊！！
舒蕾冰点,0,15,3790945813833790,0,,很给力。。给小编赞一个^^^
西门吹竽,0,16,3790945813833790,0,,小编的发的内容就是好。。[呵呵]
麻雷西,0,17,3790945813833790,0,,我就是喜欢有个性的人。看来真得去百度好好搜搜她
推二的青年,0,0,3791615141292576,-1,"1,4",10块钱还能花得这么超值，而且吃喝玩乐都管用。实用帖啊，鉴定完毕！
不说你又不高兴,0,1,3791615141292576,0,"2,3",厚爱中。。
孝顺爹娘为先,0,2,3791615141292576,1,,10元就可以洗四次车啊，真的吗？
我的梦篮球梦,0,3,3791615141292576,1,,我咋现在才知道呢？现在都已经是冬天了，唉。
全球头条新闻事件,0,4,3791615141292576,0,,刚查了下很多商户10元就能欢唱3小时，过歌瘾时候到了，年底high起。@中国光大银行信用卡中心
社会网络与数据挖掘,0,0,3793046585535455,-1,"1,4",【2014，那些被墙过的国外网站】横轴为时间，每行表示一个国外网站，#红色#代表被墙。两大社交平台Facebook、Twitter长期失联。http://t.cn/RzmlTcm
科技猫,0,1,3793046585535455,0,2,社会网络与数据挖掘:【2014，那些被墙过的国外网站】
搞机圈老王,0,2,3793046585535455,1,3,@英特尔商用频道 道长，bloomberg被blocked了，你需要谨慎引用。@华尔街日报中文网 你们网站也被blocked，微博还能使用，也注意别乱说话
常州大叔在南京,0,3,3793046585535455,2,,所谓国外是幻象吧，墙外根本没东西。
龙星镖局,0,4,3793046585535455,0,"5,6",转发微博
乖乖撒花,0,5,3793046585535455,4,,[doge]
瑀石流光,0,6,3793046585535455,4,,[doge]
滴滴打车,0,0,3793538845891505,-1,"1,6,7,14",世上最残酷大数据，你离家的距离有多远？2015你还想这样吗？#今天坐好一点#，从现在开始！http://t.cn/RzBb4V1
微博搞笑排行榜,0,1,3793538845891505,0,"2,3,4,5",我爸妈一直住东半球，我则是不断在南半球和西半球来回迁徙……@Garfield董小姐
西天儿-,0,2,3793538845891505,1,,过几天又要因为工作离开家去云南昆明。我家在山东泰安。
亚vov土豆,0,3,3793538845891505,1,,我爸妈在南半球，我从中部赶回去[泪]
中裕印刷厂,0,4,3793538845891505,1,,2015决定了就陪在父母的[可爱]身边了
私奔到迪拜坤,0,5,3793538845891505,1,,呵呵，有滴滴了真好啊
今日头条热门,0,6,3793538845891505,0,,离家只有3公里，但有的时候……觉得三千公里都不止。
当时我就震惊了,0,7,3793538845891505,0,"8,9,10,11,12,13",爹住长江头，我住长江尾，日日思君不见君，因为时差不对。
马茗茗-,0,8,3793538845891505,7,,不敢看 留着等抉择那天再看吧@Devilkin- @楚瑶xi @林也也-Aileen @Zhou-sidi 圈不出那些了
柯勇大头照,0,9,3793538845891505,7,,幸福的味道，那是油然而生
快乐简gu,0,10,3793538845891505,7,,2015了，我也要坐好一点点[可爱]
残冰也是bing,0,11,3793538845891505,7,,4407KM离家太远的我，爸妈都没有这么长的时间来看看我
羽之樱凡,0,12,3793538845891505,7,,这样的一份真情流露，好感动的哦
儭儭灬苯苯,0,13,3793538845891505,7,,打车很方便，我有滴滴打车[玩去啦]
147就是YSQ啦,0,14,3793538845891505,0,,@黄柏清hqu
澎湃新闻,0,0,3793951687346106,-1,"1,8,9,10,11",#年度打虎奖# 2014中央打虎风生水起，澎澎回顾一年打虎成绩单，评出9项“年度打虎奖”：鞠躬尽瘁奖、艺术情操奖、团队合作奖、兄弟齐心奖、年度虎王奖……不知获奖者有没有机会前来领奖。
于海青,0,1,3793951687346106,0,2,哥们，你们也太调皮了，这个都用上了，严肃认真要牢记啊！
米瑞蓉,0,2,3793951687346106,1,3,这些事总结起来也任性？
任志强,0,3,3793951687346106,2,4,有才真任性！
微博新鲜事,0,4,3793951687346106,3,"5,6,7",#年度打虎奖# 棒棒哒[威武]
Cinderella在遛弯儿,0,5,3793951687346106,4,,这虎打的好
Leoxhh,0,6,3793951687346106,4,,[good][good][good][good]
风茄,0,7,3793951687346106,4,,[新年快乐]观后感:山西是有多富，在那捞油水的贪都组团啦。减富致贫，是想让全国各省贫富差距减小的节奏么？[给力]
Ming-Paris,0,8,3793951687346106,0,,年度打虎讲，习大大[爱你][爱你]
顾新荣-,0,9,3793951687346106,0,,[赞][赞][赞]
盐城晚报的微博,0,10,3793951687346106,0,,年度打虎奖有了，有拍蝇奖吗？[浮云]
TOM志国,0,11,3793951687346106,0,,任性[给力]
东方眼,0,0,3794228973397913,-1,"1,2,3,4,7,8,9",#东方眼#【嘉宾说】姜文：“我拍了一个我自己喜欢的电影，希望大家都能喜欢，那不叫自恋。我拍一个我自己不喜欢的电影，觉得大家都能喜欢，那才叫自恋。”今晚21:23，《东方眼》开播，@崔永元 和姜文与你聊聊。
当时的月亮小窝_9pq,0,1,3794228973397913,0,,[good]
浪子心声爱笑爱生活20170,0,2,3794228973397913,0,,要是王思聪没个这么有钱的爹那还轮的到他大呼小叫的！！
小香茶,0,3,3794228973397913,0,,[爱你][爱你][爱你]
微博新鲜事,0,4,3794228973397913,0,"5,6",@王思聪 怎么看？[思考]
快乐的王勇,0,5,3794228973397913,4,,我们不喜欢，不能说吗？
陈巍峰中国了吗文化创始人,0,6,3794228973397913,4,,电影《了吗的太阳》主题歌       了吗之歌  了吗的太阳，冉冉升起，照亮世界， 了吗的太阳，光芒万丈，温暖人心。 了吗的父母，多么幸福， 了吗的儿女，多么快乐。
精贱丰小贱,0,7,3794228973397913,0,,你可别说话了，闷声发大财不懂吗？电影烂还嘴硬[拜拜]
悦悦的舅舅,0,8,3794228973397913,0,,个人觉得，很多人在故意引导舆论，故意往不好、看不懂、自恋方向引！这年头有钱真好，叫人动动嘴皮子就把人家财路断了！
秦-恒,0,9,3794228973397913,0,,王思聪你怎么看？[思考]
全球头条新闻事件,0,0,3794550290257928,-1,"1,2,3,4,5,6",【[话筒]回复陌生短信“你是？” 银行卡被盗刷12次】徐州耿先生收到陌生短信：“耿某某老同学，你的照片”，后面是个网址，耿先生并未点开，而是回复：“你是？”之后手机多了个名为“体检”的木马病毒APP，使其银行卡被盗刷12次共5760元。警方提示：陌生短信不点不回，马上删除！http://t.cn/RZbq1EH
漂浮的藕叶,0,1,3794550290257928,0,,骗子无处不在
达威物流togo,0,2,3794550290257928,0,,这些骗术真是让人防不胜防啊
心诺o,0,3,3794550290257928,0,,@Kingsley_KKK
德国牧羊爱兴兴,0,4,3794550290257928,0,,@韬笑嫣然jjyy
2010注定虚伪,0,5,3794550290257928,0,,[嘻嘻][马上有对象]
吾非忘语,0,6,3794550290257928,0,,呼叫婆婆[衰]
微博新鲜事,0,0,3795257583663270,-1,"1,2,4,5,6,7,9",#朔州多人欲集体跳楼#【山西朔州发改委楼顶多人集体欲跳楼】今天上午10时左右，位于山西朔州发改委大楼顶楼多人集体欲跳楼，“据目击者说跳楼人数大概有10人左右，在朔州发改委大楼楼顶”，目前120、公安、消防员以及谈判专家已赶到现场。具体跳楼原因正在了解中。
